"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"24/09/2025";"1300";"23,1";"23,2";"20,8";"75,0";"84,0";"75,0";"18,5";"18,7";"18,0";"924,6";"924,6";"924,2";"4,1";"71,0";"9,4";"2149,60";"0,0"
"24/09/2025";"1400";"24,1";"25,0";"22,6";"68,0";"76,0";"67,0";"17,8";"18,9";"17,5";"924,4";"924,6";"924,4";"4,3";"77,0";"9,9";"2517,70";"0,0"
"24/09/2025";"1500";"25,3";"25,7";"24,1";"60,0";"68,0";"57,0";"17,0";"18,1";"16,3";"923,6";"924,4";"923,6";"4,2";"84,0";"9,9";"2900,50";"0,0"
"24/09/2025";"1600";"27,4";"27,7";"25,2";"56,0";"63,0";"56,0";"17,8";"18,7";"16,8";"923,1";"923,6";"923,0";"3,7";"96,0";"10,1";"3339,30";"0,0"
"24/09/2025";"1700";"26,9";"27,4";"25,6";"55,0";"59,0";"51,0";"17,2";"18,0";"15,8";"922,3";"923,0";"922,2";"3,7";"102,0";"10,2";"2553,40";"0,0"
"24/09/2025";"1800";"27,3";"28,3";"25,7";"51,0";"59,0";"49,0";"16,2";"18,0";"16,0";"921,9";"922,3";"921,9";"3,9";"91,0";"10,3";"3064,30";"0,0"
"24/09/2025";"1900";"27,4";"27,9";"25,7";"53,0";"56,0";"51,0";"16,9";"17,3";"16,1";"921,8";"921,9";"921,7";"3,1";"96,0";"11,1";"2048,20";"0,0"
"24/09/2025";"2000";"24,9";"27,5";"24,9";"58,0";"60,0";"52,0";"16,1";"16,9";"16,0";"922,0";"922,1";"921,8";"3,7";"79,0";"8,8";"792,00";"0,0"
"24/09/2025";"2100";"23,8";"25,7";"23,8";"64,0";"64,0";"57,0";"16,7";"16,7";"16,0";"922,4";"922,4";"922,0";"3,0";"80,0";"8,7";"403,00";"0,0"
"24/09/2025";"2200";"21,6";"23,8";"21,6";"72,0";"72,0";"64,0";"16,3";"16,7";"16,3";"922,8";"922,8";"922,4";"2,4";"77,0";"7,0";"";"0,0"
"24/09/2025";"2300";"20,4";"21,6";"20,4";"78,0";"78,0";"72,0";"16,6";"16,6";"16,3";"923,0";"923,0";"922,7";"3,1";"75,0";"7,3";"";"0,0"
"25/09/2025";"0000";"19,3";"20,4";"19,3";"84,0";"84,0";"78,0";"16,5";"16,6";"16,4";"923,5";"923,5";"922,9";"2,9";"77,0";"6,7";"";"0,0"
"25/09/2025";"0100";"18,5";"19,3";"18,4";"90,0";"90,0";"84,0";"16,9";"16,9";"16,5";"923,9";"924,0";"923,5";"2,3";"74,0";"6,7";"";"0,0"
"25/09/2025";"0200";"18,7";"18,7";"18,1";"93,0";"94,0";"90,0";"17,6";"17,7";"16,9";"924,2";"924,2";"923,9";"2,1";"88,0";"6,0";"";"0,0"
"25/09/2025";"0300";"18,7";"18,8";"18,6";"94,0";"94,0";"93,0";"17,7";"17,7";"17,6";"923,8";"924,2";"923,8";"2,7";"81,0";"7,3";"";"0,0"
"25/09/2025";"0400";"18,3";"18,7";"18,3";"97,0";"97,0";"94,0";"17,8";"17,8";"17,7";"923,1";"923,8";"923,1";"2,7";"89,0";"7,5";"";"0,0"
"25/09/2025";"0500";"17,9";"18,3";"17,7";"98,0";"99,0";"96,0";"17,6";"17,7";"17,5";"922,5";"923,1";"922,5";"1,6";"108,0";"5,4";"";"0,0"
"25/09/2025";"0600";"17,9";"18,0";"17,8";"98,0";"98,0";"98,0";"17,5";"17,6";"17,5";"922,3";"922,5";"922,2";"1,7";"95,0";"4,7";"";"0,0"
"25/09/2025";"0700";"17,9";"17,9";"17,8";"96,0";"98,0";"96,0";"17,3";"17,5";"17,3";"922,2";"922,3";"922,0";"1,8";"110,0";"6,2";"";"0,0"
"25/09/2025";"0800";"17,5";"17,9";"17,5";"100,0";"100,0";"96,0";"17,5";"17,6";"17,3";"922,3";"922,4";"922,2";"2,1";"117,0";"4,5";"";"0,0"
"25/09/2025";"0900";"17,5";"17,6";"17,3";"100,0";"100,0";"100,0";"17,5";"17,6";"17,3";"922,5";"922,5";"922,2";"1,7";"112,0";"4,1";"";"0,0"
"25/09/2025";"1000";"17,9";"18,0";"17,5";"99,0";"100,0";"99,0";"17,8";"17,9";"17,5";"922,8";"922,8";"922,5";"2,1";"91,0";"5,1";"103,80";"0,0"
"25/09/2025";"1100";"20,6";"20,6";"17,9";"83,0";"99,0";"83,0";"17,6";"17,9";"17,2";"923,1";"923,1";"922,7";"2,7";"87,0";"7,9";"982,50";"0,0"
"25/09/2025";"1200";"20,4";"21,3";"19,8";"81,0";"84,0";"78,0";"17,0";"17,6";"16,8";"923,5";"923,5";"923,1";"3,0";"73,0";"8,4";"1641,80";"0,0"
"25/09/2025";"1300";"21,9";"23,7";"20,4";"73,0";"81,0";"69,0";"16,8";"18,0";"16,7";"923,6";"923,6";"923,4";"3,8";"129,0";"8,0";"2422,30";"0,0"
"25/09/2025";"1400";"23,7";"24,2";"21,6";"64,0";"74,0";"64,0";"16,4";"17,9";"16,4";"923,4";"923,7";"923,4";"3,3";"93,0";"8,8";"2390,30";"0,0"
"25/09/2025";"1500";"25,8";"26,3";"23,1";"59,0";"67,0";"57,0";"17,1";"17,6";"16,1";"922,4";"923,4";"922,3";"3,4";"92,0";"8,4";"3659,30";"0,0"
"25/09/2025";"1600";"27,5";"27,8";"24,8";"50,0";"60,0";"50,0";"16,2";"17,2";"15,6";"921,2";"922,4";"921,1";"3,7";"95,0";"9,5";"3500,00";"0,0"
"25/09/2025";"1700";"26,9";"27,4";"25,0";"52,0";"58,0";"50,0";"16,1";"16,7";"15,8";"920,2";"921,2";"920,2";"3,1";"104,0";"9,9";"2785,50";"0,0"
"25/09/2025";"1800";"26,5";"28,1";"25,6";"51,0";"54,0";"48,0";"15,7";"16,5";"14,9";"919,4";"920,3";"919,4";"4,0";"81,0";"8,0";"2517,90";"0,0"
"25/09/2025";"1900";"25,5";"27,9";"25,5";"53,0";"53,0";"48,0";"15,1";"16,2";"15,1";"919,1";"919,4";"919,1";"3,5";"114,0";"8,7";"1849,70";"0,0"
"25/09/2025";"2000";"24,9";"26,3";"24,9";"56,0";"57,0";"51,0";"15,6";"16,3";"14,9";"919,5";"919,5";"919,1";"3,4";"108,0";"7,7";"947,20";"0,0"
"25/09/2025";"2100";"23,4";"24,9";"23,4";"65,0";"65,0";"56,0";"16,5";"16,5";"15,6";"920,1";"920,1";"919,5";"3,0";"111,0";"7,9";"204,60";"0,0"
"25/09/2025";"2200";"22,4";"23,4";"22,4";"72,0";"72,0";"65,0";"17,2";"17,2";"16,5";"920,6";"920,6";"920,1";"3,4";"109,0";"7,0";"";"0,0"
"25/09/2025";"2300";"21,3";"22,4";"21,3";"82,0";"82,0";"72,0";"18,2";"18,2";"17,2";"921,5";"921,5";"920,6";"3,2";"102,0";"9,8";"";"0,0"
"26/09/2025";"0000";"19,8";"21,3";"19,8";"90,0";"90,0";"82,0";"18,2";"18,2";"18,1";"922,1";"922,2";"921,5";"3,6";"108,0";"9,9";"";"0,0"
"26/09/2025";"0100";"19,0";"19,8";"19,0";"93,0";"93,0";"90,0";"17,8";"18,2";"17,8";"922,6";"922,6";"922,1";"4,1";"109,0";"9,8";"";"0,0"
"26/09/2025";"0200";"18,8";"19,0";"18,8";"94,0";"94,0";"93,0";"17,8";"17,8";"17,6";"922,9";"923,0";"922,6";"2,8";"110,0";"9,6";"";"0,0"
"26/09/2025";"0300";"17,7";"18,8";"17,6";"98,0";"99,0";"94,0";"17,3";"17,8";"17,3";"922,6";"923,0";"922,6";"3,9";"115,0";"9,7";"";"0,0"
"26/09/2025";"0400";"17,5";"17,8";"17,5";"99,0";"99,0";"96,0";"17,3";"17,3";"17,1";"922,2";"922,6";"922,2";"3,3";"115,0";"8,7";"";"0,0"
"26/09/2025";"0500";"16,7";"17,5";"16,7";"";"";"";"";"";"";"922,0";"922,3";"921,9";"2,7";"120,0";"9,3";"";"0,0"
"26/09/2025";"0600";"16,3";"16,8";"16,3";"";"";"";"";"";"";"921,7";"922,0";"921,7";"3,4";"117,0";"9,1";"";"0,0"
"26/09/2025";"0700";"15,9";"16,4";"15,9";"";"";"";"";"";"";"921,7";"921,8";"921,6";"3,6";"120,0";"8,3";"";"0,2"
"26/09/2025";"0800";"15,5";"15,9";"15,5";"";"";"";"";"";"";"921,9";"921,9";"921,7";"3,7";"128,0";"9,8";"";"0,0"
"26/09/2025";"0900";"15,1";"15,5";"15,1";"";"";"";"";"";"";"922,3";"922,3";"921,9";"3,2";"131,0";"9,8";"";"0,0"
"26/09/2025";"1000";"15,0";"15,1";"14,9";"";"";"";"";"";"";"923,0";"923,0";"922,3";"2,7";"136,0";"7,6";"84,80";"0,2"
"26/09/2025";"1100";"15,4";"15,5";"14,9";"";"";"";"";"";"";"923,6";"923,6";"923,0";"2,9";"129,0";"7,8";"330,40";"0,0"
"26/09/2025";"1200";"16,0";"16,3";"15,4";"100,0";"";"";"16,0";"";"";"924,1";"924,1";"923,6";"3,7";"131,0";"9,8";"860,80";"0,0"
"26/09/2025";"1300";"17,9";"17,9";"16,0";"93,0";"100,0";"93,0";"16,8";"17,0";"16,0";"924,2";"924,3";"924,0";"3,8";"122,0";"9,8";"1397,60";"0,0"
"26/09/2025";"1400";"17,9";"18,5";"17,7";"89,0";"93,0";"88,0";"16,1";"17,0";"16,1";"924,1";"924,2";"924,0";"3,9";"116,0";"9,8";"1508,70";"0,0"
"26/09/2025";"1500";"19,6";"20,0";"17,3";"83,0";"96,0";"82,0";"16,7";"17,3";"16,1";"923,3";"924,1";"923,3";"4,7";"124,0";"10,0";"2007,20";"0,0"
"26/09/2025";"1600";"21,6";"21,6";"19,6";"76,0";"83,0";"76,0";"17,1";"17,1";"16,0";"922,3";"923,3";"922,3";"4,2";"114,0";"11,1";"3177,70";"0,0"
"26/09/2025";"1700";"20,1";"21,8";"19,6";"78,0";"81,0";"74,0";"16,2";"17,1";"16,0";"921,6";"922,3";"921,6";"3,8";"122,0";"10,5";"1844,10";"0,0"
"26/09/2025";"1800";"19,5";"20,7";"19,4";"81,0";"81,0";"77,0";"16,1";"16,7";"15,9";"921,1";"921,6";"921,1";"3,6";"117,0";"9,4";"1101,80";"0,2"
"26/09/2025";"1900";"19,1";"20,8";"19,1";"83,0";"83,0";"77,0";"16,1";"16,8";"16,0";"921,0";"921,1";"920,8";"3,5";"107,0";"8,7";"896,30";"0,0"
"26/09/2025";"2000";"17,4";"19,1";"17,4";"94,0";"94,0";"83,0";"16,4";"16,5";"16,1";"921,2";"921,2";"920,9";"3,5";"120,0";"8,7";"368,20";"0,0"
"26/09/2025";"2100";"16,4";"17,4";"16,2";"100,0";"100,0";"94,0";"16,4";"16,5";"16,2";"921,4";"921,4";"921,2";"2,4";"121,0";"7,6";"66,70";"0,0"
"26/09/2025";"2200";"15,5";"16,5";"15,5";"";"";"";"";"";"";"922,2";"922,2";"921,4";"2,2";"126,0";"6,8";"";"0,4"
"26/09/2025";"2300";"14,8";"15,5";"14,7";"";"";"";"";"";"";"922,6";"922,6";"922,1";"2,2";"87,0";"6,7";"";"0,2"
"27/09/2025";"0000";"13,5";"14,8";"13,5";"";"";"";"";"";"";"922,8";"922,9";"922,6";"4,4";"111,0";"12,3";"";"0,0"
"27/09/2025";"0100";"13,5";"13,5";"13,3";"";"";"";"";"";"";"923,3";"923,3";"922,8";"2,6";"126,0";"12,3";"";"0,0"
"27/09/2025";"0200";"13,4";"13,5";"13,4";"";"";"";"";"";"";"923,5";"923,6";"923,2";"3,3";"116,0";"8,3";"0,50";"0,0"
"27/09/2025";"0300";"13,6";"13,6";"13,4";"99,0";"";"";"13,4";"";"";"923,2";"923,5";"923,2";"4,2";"116,0";"9,1";"";"0,0"
"27/09/2025";"0400";"13,4";"13,6";"13,4";"98,0";"100,0";"98,0";"13,1";"13,4";"13,1";"922,4";"923,2";"922,4";"3,7";"115,0";"9,1";"0,20";"0,0"
"27/09/2025";"0500";"13,3";"13,4";"13,3";"97,0";"99,0";"97,0";"12,8";"13,2";"12,8";"921,9";"922,4";"921,8";"3,7";"116,0";"9,5";"";"0,0"
"27/09/2025";"0600";"12,9";"13,4";"12,9";"98,0";"98,0";"96,0";"12,5";"12,9";"12,5";"921,8";"921,9";"921,7";"3,1";"119,0";"9,5";"";"0,0"
"27/09/2025";"0700";"12,0";"12,9";"12,0";"100,0";"100,0";"98,0";"12,0";"12,5";"12,0";"921,6";"921,8";"921,6";"2,0";"107,0";"8,2";"";"0,0"
"27/09/2025";"0800";"12,3";"12,3";"11,8";"100,0";"100,0";"100,0";"12,3";"12,3";"11,8";"921,9";"921,9";"921,6";"2,8";"112,0";"6,1";"";"0,0"
"27/09/2025";"0900";"12,9";"12,9";"12,3";"100,0";"100,0";"99,0";"12,8";"12,8";"12,3";"922,4";"922,4";"921,9";"2,8";"119,0";"6,9";"";"0,0"
"27/09/2025";"1000";"13,6";"13,6";"12,9";"98,0";"100,0";"98,0";"13,3";"13,3";"12,8";"923,2";"923,2";"922,4";"2,4";"120,0";"8,3";"143,10";"0,0"
"27/09/2025";"1100";"14,0";"14,0";"13,5";"97,0";"99,0";"97,0";"13,5";"13,7";"13,2";"924,2";"924,2";"923,2";"3,1";"114,0";"9,6";"343,60";"0,0"
"27/09/2025";"1200";"15,8";"15,8";"14,0";"86,0";"97,0";"84,0";"13,5";"13,7";"12,7";"925,1";"925,1";"924,2";"4,5";"115,0";"11,5";"1141,70";"0,0"
"27/09/2025";"1300";"17,5";"17,5";"15,4";"79,0";"86,0";"79,0";"13,9";"14,2";"12,9";"925,0";"925,2";"924,9";"3,7";"110,0";"11,5";"1725,70";"0,0"
"27/09/2025";"1400";"18,2";"19,1";"16,8";"74,0";"80,0";"73,0";"13,6";"14,5";"13,2";"924,5";"925,0";"924,5";"3,7";"137,0";"8,1";"3150,60";"0,0"
"27/09/2025";"1500";"21,0";"21,0";"18,0";"68,0";"76,0";"66,0";"14,8";"14,9";"13,2";"923,4";"924,5";"923,4";"3,4";"131,0";"7,9";"3109,10";"0,0"
"27/09/2025";"1600";"21,2";"21,7";"19,4";"67,0";"71,0";"65,0";"14,7";"15,1";"13,6";"922,5";"923,5";"922,5";"3,4";"127,0";"9,3";"3045,20";"0,0"
"27/09/2025";"1700";"21,4";"21,4";"19,9";"66,0";"70,0";"65,0";"14,8";"14,9";"13,8";"921,7";"922,5";"921,7";"3,2";"121,0";"7,3";"2321,10";"0,0"
"27/09/2025";"1800";"21,2";"22,3";"20,7";"66,0";"68,0";"62,0";"14,5";"15,0";"14,2";"921,1";"921,8";"921,1";"3,1";"100,0";"7,1";"2426,70";"0,0"
"27/09/2025";"1900";"21,8";"22,5";"21,0";"62,0";"67,0";"61,0";"14,2";"15,0";"14,1";"920,6";"921,2";"920,6";"3,2";"107,0";"7,1";"2490,10";"0,0"
"27/09/2025";"2000";"21,1";"22,1";"21,1";"64,0";"64,0";"62,0";"14,0";"14,6";"13,9";"920,7";"920,8";"920,6";"3,0";"96,0";"7,1";"1594,10";"0,0"
"27/09/2025";"2100";"19,2";"21,2";"19,2";"70,0";"70,0";"64,0";"13,5";"14,1";"13,5";"921,2";"921,2";"920,6";"2,5";"97,0";"6,8";"343,30";"0,0"
"27/09/2025";"2200";"16,6";"19,2";"16,5";"80,0";"80,0";"70,0";"13,2";"13,5";"13,1";"921,7";"921,7";"921,2";"1,5";"84,0";"6,8";"";"0,0"
"27/09/2025";"2300";"15,4";"16,6";"15,3";"86,0";"86,0";"80,0";"13,0";"13,2";"12,8";"921,8";"921,8";"921,7";"1,6";"99,0";"4,1";"";"0,0"
"28/09/2025";"0000";"15,5";"15,9";"15,3";"87,0";"87,0";"85,0";"13,4";"13,6";"12,9";"922,6";"922,6";"921,8";"2,0";"105,0";"5,2";"";"0,0"
"28/09/2025";"0100";"14,4";"15,6";"14,4";"92,0";"92,0";"87,0";"13,1";"13,6";"13,1";"923,2";"923,2";"922,6";"1,6";"107,0";"5,0";"";"0,0"
"28/09/2025";"0200";"14,1";"14,7";"14,1";"96,0";"96,0";"92,0";"13,5";"13,6";"13,3";"923,6";"923,6";"923,2";"2,7";"94,0";"5,7";"";"0,0"
"28/09/2025";"0300";"14,1";"14,6";"14,1";"97,0";"97,0";"95,0";"13,6";"14,0";"13,5";"923,1";"923,6";"923,0";"3,3";"115,0";"8,6";"";"0,0"
"28/09/2025";"0400";"13,3";"14,1";"13,3";"100,0";"100,0";"97,0";"13,3";"13,6";"13,2";"922,3";"923,1";"922,3";"2,1";"119,0";"6,6";"";"0,0"
"28/09/2025";"0500";"13,6";"13,6";"13,3";"99,0";"100,0";"99,0";"13,5";"13,5";"13,3";"922,0";"922,3";"922,0";"2,6";"107,0";"7,9";"";"0,0"
"28/09/2025";"0600";"13,7";"13,7";"13,6";"98,0";"99,0";"98,0";"13,4";"13,5";"13,4";"922,1";"922,1";"922,0";"2,5";"107,0";"7,2";"";"0,0"
"28/09/2025";"0700";"13,8";"13,8";"13,7";"96,0";"98,0";"96,0";"13,2";"13,4";"13,2";"922,2";"922,2";"921,9";"2,7";"106,0";"6,9";"";"0,0"
"28/09/2025";"0800";"13,7";"13,9";"13,7";"98,0";"98,0";"96,0";"13,4";"13,4";"13,2";"922,3";"922,4";"922,1";"2,3";"99,0";"5,9";"";"0,0"
"28/09/2025";"0900";"13,8";"13,8";"13,7";"98,0";"98,0";"97,0";"13,4";"13,4";"13,4";"922,8";"922,8";"922,3";"2,1";"101,0";"6,5";"";"0,0"
"28/09/2025";"1000";"14,3";"14,3";"13,8";"95,0";"98,0";"95,0";"13,6";"13,6";"13,3";"923,6";"923,6";"922,8";"2,1";"85,0";"6,9";"148,20";"0,0"
"28/09/2025";"1100";"16,2";"16,2";"14,3";"85,0";"95,0";"85,0";"13,7";"13,8";"13,4";"924,0";"924,0";"923,6";"3,5";"90,0";"8,4";"867,70";"0,0"
"28/09/2025";"1200";"16,9";"17,3";"16,2";"79,0";"85,0";"78,0";"13,2";"13,8";"12,7";"924,5";"924,5";"923,9";"2,8";"87,0";"7,6";"1702,30";"0,0"
"28/09/2025";"1300";"18,1";"18,6";"16,7";"75,0";"79,0";"74,0";"13,5";"13,9";"13,1";"924,1";"924,5";"924,1";"2,4";"104,0";"7,8";"2126,70";"0,0"
"28/09/2025";"1400";"20,3";"20,7";"18,1";"67,0";"75,0";"66,0";"14,0";"14,6";"13,3";"923,9";"924,1";"923,9";"2,6";"99,0";"8,5";"2816,80";"0,0"
"28/09/2025";"1500";"20,4";"21,4";"19,2";"65,0";"70,0";"63,0";"13,6";"14,7";"13,4";"923,3";"923,9";"923,3";"2,6";"93,0";"6,8";"2878,60";"0,0"
"28/09/2025";"1600";"21,5";"23,1";"20,3";"60,0";"66,0";"58,0";"13,3";"15,0";"13,3";"922,2";"923,3";"922,2";"3,0";"134,0";"8,3";"4176,40";"0,0"
"28/09/2025";"1700";"22,9";"24,2";"21,5";"54,0";"61,0";"52,0";"13,3";"14,7";"13,0";"921,2";"922,2";"921,2";"2,6";"50,0";"6,8";"4178,20";"0,0"
"28/09/2025";"1800";"24,2";"25,2";"22,9";"48,0";"56,0";"47,0";"12,6";"14,1";"12,3";"920,6";"921,2";"920,6";"3,5";"99,0";"7,7";"3507,40";"0,0"
"28/09/2025";"1900";"23,9";"24,5";"23,8";"45,0";"49,0";"45,0";"11,4";"13,0";"11,4";"920,4";"920,7";"920,4";"3,0";"109,0";"9,3";"2699,00";"0,0"
"28/09/2025";"2000";"23,3";"24,5";"23,2";"47,0";"48,0";"45,0";"11,4";"12,1";"11,1";"920,4";"920,4";"920,2";"2,8";"101,0";"7,9";"1610,20";"0,0"
"28/09/2025";"2100";"21,1";"23,3";"21,1";"53,0";"54,0";"46,0";"11,3";"11,4";"10,8";"920,5";"920,5";"920,4";"2,8";"94,0";"7,4";"326,60";"0,0"
"28/09/2025";"2200";"18,6";"21,1";"18,6";"62,0";"62,0";"53,0";"11,2";"11,3";"11,1";"921,0";"921,0";"920,5";"1,6";"105,0";"6,4";"";"0,0"
"28/09/2025";"2300";"17,0";"18,6";"16,7";"69,0";"69,0";"62,0";"11,3";"11,5";"11,0";"921,6";"921,6";"921,0";"1,2";"84,0";"3,5";"";"0,0"
"29/09/2025";"0000";"16,1";"17,0";"15,8";"75,0";"75,0";"69,0";"11,5";"11,6";"11,1";"922,2";"922,2";"921,6";"1,9";"98,0";"4,3";"";"0,0"
"29/09/2025";"0100";"15,2";"16,1";"15,1";"87,0";"87,0";"74,0";"13,1";"13,1";"11,4";"923,1";"923,1";"922,2";"2,7";"76,0";"6,4";"";"0,0"
"29/09/2025";"0200";"14,2";"15,2";"14,1";"92,0";"92,0";"87,0";"12,9";"13,1";"12,8";"923,2";"923,3";"923,1";"1,8";"104,0";"5,9";"";"0,0"
"29/09/2025";"0300";"13,7";"14,4";"13,6";"94,0";"94,0";"91,0";"12,7";"13,1";"12,6";"923,1";"923,3";"923,1";"1,1";"70,0";"5,4";"";"0,0"
"29/09/2025";"0400";"12,8";"13,6";"12,7";"99,0";"99,0";"94,0";"12,5";"12,8";"12,3";"922,8";"923,2";"922,8";"1,0";"82,0";"4,1";"";"0,0"
"29/09/2025";"0500";"11,5";"12,8";"11,1";"";"100,0";"98,0";"";"12,7";"11,1";"922,3";"922,8";"922,3";"1,0";"31,0";"3,2";"";"0,0"
"29/09/2025";"0600";"10,7";"11,5";"10,3";"";"";"";"";"";"";"922,0";"922,3";"922,0";"0,5";"39,0";"2,0";"";"0,0"
"29/09/2025";"0700";"10,7";"11,7";"10,5";"";"";"";"";"";"";"921,7";"922,0";"921,7";"0,3";"170,0";"3,0";"";"0,0"
"29/09/2025";"0800";"10,6";"11,0";"9,4";"";"";"";"";"";"";"921,9";"922,0";"921,6";"0,5";"345,0";"1,3";"";"0,0"
"29/09/2025";"0900";"10,5";"10,9";"9,2";"";"";"";"";"";"";"922,5";"922,5";"921,9";"1,2";"344,0";"2,4";"";"0,0"
"29/09/2025";"1000";"14,2";"14,2";"9,7";"";"";"";"";"";"";"923,1";"923,1";"922,5";"0,7";"328,0";"2,4";"381,70";"0,0"
"29/09/2025";"1100";"17,2";"17,3";"14,2";"79,0";"100,0";"79,0";"13,5";"15,5";"13,5";"923,0";"923,1";"922,9";"3,5";"52,0";"7,5";"1394,40";"0,0"
"29/09/2025";"1200";"19,2";"19,3";"17,2";"71,0";"80,0";"69,0";"13,7";"14,2";"13,1";"923,6";"923,6";"923,0";"2,8";"45,0";"7,5";"2645,60";"0,0"
"29/09/2025";"1300";"22,0";"22,4";"19,2";"60,0";"72,0";"60,0";"13,9";"14,6";"13,2";"923,5";"923,8";"923,5";"1,9";"40,0";"6,5";"3636,50";"0,0"
"29/09/2025";"1400";"24,4";"24,5";"21,7";"52,0";"61,0";"52,0";"13,8";"14,6";"13,3";"922,9";"923,5";"922,9";"1,2";"296,0";"4,9";"4328,20";"0,0"
"29/09/2025";"1500";"25,6";"25,9";"23,3";"49,0";"55,0";"48,0";"14,0";"15,0";"13,5";"921,9";"922,9";"921,9";"1,8";"91,0";"5,8";"4543,00";"0,0"
"29/09/2025";"1600";"26,2";"27,3";"24,4";"46,0";"51,0";"45,0";"13,5";"14,6";"13,1";"920,6";"921,9";"920,6";"2,2";"354,0";"6,0";"4505,90";"0,0"
"29/09/2025";"1700";"27,4";"27,9";"26,1";"46,0";"49,0";"44,0";"14,7";"15,3";"13,6";"919,7";"920,6";"919,7";"3,7";"142,0";"7,9";"4191,40";"0,0"
"29/09/2025";"1800";"26,7";"28,1";"26,4";"46,0";"47,0";"44,0";"14,0";"15,2";"13,6";"919,1";"919,7";"919,1";"3,3";"124,0";"8,5";"3631,60";"0,0"
"29/09/2025";"1900";"26,7";"27,7";"26,4";"43,0";"46,0";"42,0";"13,1";"14,5";"12,8";"919,2";"919,3";"919,1";"3,0";"113,0";"8,5";"2715,50";"0,0"
"29/09/2025";"2000";"25,3";"26,8";"25,2";"46,0";"47,0";"42,0";"12,7";"13,4";"12,5";"919,4";"919,4";"919,1";"2,7";"107,0";"8,7";"1603,10";"0,0"
"29/09/2025";"2100";"22,8";"25,4";"22,8";"53,0";"53,0";"45,0";"12,7";"13,1";"12,7";"920,0";"920,0";"919,4";"2,4";"106,0";"8,2";"310,70";"0,0"
"29/09/2025";"2200";"19,6";"22,8";"19,6";"63,0";"63,0";"53,0";"12,4";"12,7";"12,3";"920,3";"920,3";"920,0";"1,4";"94,0";"5,4";"";"0,0"
"29/09/2025";"2300";"18,1";"19,6";"17,4";"70,0";"71,0";"63,0";"12,4";"12,4";"11,9";"920,7";"920,7";"920,3";"1,9";"78,0";"3,7";"";"0,0"
"30/09/2025";"0000";"17,8";"18,8";"17,7";"69,0";"70,0";"65,0";"12,0";"12,4";"11,9";"921,4";"921,4";"920,7";"2,0";"91,0";"4,8";"";"0,0"
"30/09/2025";"0100";"16,9";"18,5";"16,9";"82,0";"82,0";"67,0";"13,8";"13,8";"12,0";"922,1";"922,1";"921,5";"2,8";"73,0";"6,5";"";"0,0"
"30/09/2025";"0200";"15,1";"17,0";"15,1";"93,0";"93,0";"82,0";"14,0";"14,3";"13,9";"922,1";"922,1";"922,0";"1,0";"105,0";"5,5";"";"0,0"
"30/09/2025";"0300";"13,8";"15,1";"13,8";"98,0";"98,0";"93,0";"13,6";"14,3";"13,4";"922,0";"922,2";"922,0";"1,4";"80,0";"4,1";"";"0,0"
"30/09/2025";"0400";"13,5";"14,1";"13,3";"";"100,0";"98,0";"";"14,1";"13,3";"921,4";"922,0";"921,4";"1,7";"55,0";"3,9";"";"0,0"
"30/09/2025";"0500";"13,6";"13,7";"13,1";"";"";"";"";"";"";"921,0";"921,4";"921,0";"1,9";"45,0";"4,7";"";"0,0"
"30/09/2025";"0600";"13,1";"13,7";"12,9";"";"";"";"";"";"";"921,0";"921,1";"920,9";"1,7";"45,0";"6,2";"";"0,0"
"30/09/2025";"0700";"13,2";"13,3";"13,0";"";"";"";"";"";"";"921,1";"921,1";"920,9";"2,5";"44,0";"5,2";"";"0,0"
"30/09/2025";"0800";"13,1";"13,2";"12,8";"";"";"";"";"";"";"921,5";"921,6";"921,1";"2,1";"38,0";"5,2";"";"0,0"
"30/09/2025";"0900";"13,8";"13,8";"13,1";"";"";"";"";"";"";"921,7";"921,8";"921,5";"1,3";"16,0";"4,6";"0,20";"0,0"
"30/09/2025";"1000";"15,1";"15,1";"13,6";"98,0";"100,0";"98,0";"14,8";"14,8";"13,6";"922,4";"922,5";"921,7";"1,1";"70,0";"3,2";"323,20";"0,0"
"30/09/2025";"1100";"16,6";"16,6";"15,1";"88,0";"98,0";"88,0";"14,6";"15,0";"14,3";"923,3";"923,3";"922,4";"2,7";"94,0";"6,3";"924,20";"0,0"
"30/09/2025";"1200";"19,3";"19,9";"16,7";"75,0";"88,0";"72,0";"14,7";"14,9";"14,1";"923,4";"923,4";"923,3";"3,2";"86,0";"8,2";"2548,20";"0,0"
"30/09/2025";"1300";"21,2";"21,5";"19,2";"66,0";"75,0";"65,0";"14,5";"15,1";"13,7";"923,4";"923,6";"923,4";"3,5";"105,0";"8,3";"3785,70";"0,0"
"30/09/2025";"1400";"23,4";"23,5";"20,8";"54,0";"66,0";"54,0";"13,6";"14,4";"12,7";"923,0";"923,5";"922,9";"3,2";"79,0";"8,6";"4360,80";"0,0"
